	mgm4472160.3	mgm4472167.3	mgm4472253.3	mgm4472255.3	mgm4472304.3	mgm4472305.3	mgm4472312.3	mgm4472337.3	mgm4472353.3	mgm4472361.3	mgm4472397.3	mgm4472419.3	mgm4472428.3	mgm4472444.3	mgm4472462.3	mgm4472464.3	mgm4472467.3	mgm4472473.3	mgm4472484.3	mgm4472495.3	mgm4472580.3	mgm4472586.3	mgm4472682.3	mgm4472751.3	mgm4472934.3	mgm4473326.3	mgm4473472.3	mgm4473666.3	mgm4478487.3	mgm4478571.3	median	mean	sd	F_stat	p	bonferroni_p	BH_p
Recycling_of_Peptidoglycan_Amino_Sugars	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4092	0	0	0	0	0	0	0	0	0	0	0	0	0	0	136.4	747.093568437047	2.07407407407407	0.160909423123687	1	0.209863023640665
Triacylglycerol_metabolism	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.46666666666667	46.3738432021041	2.07407407407407	0.160909423123687	1	0.209863023640665
Salmochelin-mediated_Iron_Acquisition	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	10.9544511501033	2.07407407407407	0.160909423123687	1	0.209863023640665
Type_4_conjugative_transfer_system,_IncI1_type	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3873	0	0	0	0	0	0	0	0	0	0	0	0	0	0	129.1	707.109821739169	2.07407407407407	0.160909423123688	1	0.209863023640665
Dimethylarginine_metabolism	0	0	0	0	756	0	0	0	902	0	0	0	0	0	0	2534	0	0	0	0	4986	0	0	0	1447	1203	2819	0	0	2744	0	579.7	1197.73125043804	2.07356865948848	0.160958666960908	1	0.209863023640665
Phenylacetyl-CoA_catabolic_pathway_(core)	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1795	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59.9	327.708275441899	2.07176105686055	0.161134933718822	1	0.209863023640665
Glutathione:_Biosynthesis_and_gamma-glutamyl_cycle	0	0	0	0	0	0	0	0	0	0	0	11089	0	0	13639	0	0	0	0	0	0	0	0	0	0	0	6560	0	0	6525	0	1260.43333333333	3458.80536166536	2.06511194786001	0.16178530345635	1	0.210348644974123
D-Galacturonate_and_D-Glucuronate_Utilization	0	0	266	699	0	0	0	0	0	0	13	0	8	0	0	0	180794	0	76	42	0	0	0	93	0	0	521	0	0	0	0	6083.73333333333	32997.8909032739	2.05436308995862	0.162843331810989	1	0.211361721768372
PFGI-1-like_cluster_1	4850	3238	12956	0	128	141	113	0	0	3	0	300	0	1735	154	0	0	0	152	0	0	0	0	188	0	0	111	0	3888	114	1.5	935.7	2586.25236987608	2.03203382785525	0.165067821473065	1	0.213882749874501
Phenazine_biosynthesis	0	4	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	8	10	0	0	0	0	0	0	0	0	0	0	0	0.9	2.49620401465077	2.01839216849599	0.16644474688168	1	0.215298836410092
Peptidoglycan_Crosslinking_of_Peptide_Stems	0	5553	0	0	5194	5142	0	0	0	0	0	0	0	0	0	0	762	0	4962	0	0	4	0	0	29	0	0	0	0	0	0	721.533333333333	1798.83337161911	1.97509072032496	0.170907626112679	1	0.220695026564584
Respiratory_Complex_I	0	0	0	0	0	0	0	0	0	0	17864	8039	0	0	12711	0	0	0	6114	0	0	0	0	0	0	0	0	0	0	0	0	1490.93333333333	4218.23654879728	1.93426726267404	0.175247528949438	1	0.225914331536861
Bacterial_Chemotaxis	0	0	0	0	0	0	2597	0	0	0	0	5424	9832	0	6664	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	817.233333333333	2328.27592989902	1.9057747424027	0.178355418036861	1	0.229530402159492
CBSS-214092.1.peg.3450	288	216	210	181	143	293	0	0	354	0	0	0	0	224	0	0	453	0	0	0	0	9	0	181	17	0	0	0	296	0	0	95.5	136.533373462189	1.87839438024797	0.181404986812395	1	0.232884485967202
Integrons	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	120	0	0	9	0	0	0	0	0	0	0	0	0	0	0	4.36666666666667	21.903366665067	1.87687403254608	0.18157616254171	1	0.232884485967202
Glutaredoxin_3_containing_cluster	0	0	0	0	16228	0	1933	0	0	0	0	2225	5202	1653	2796	0	0	0	0	0	0	0	0	0	0	0	1069	0	0	1092	0	1073.26666666667	3092.95145210161	1.85972231364432	0.183520901006302	1	0.234981153653339
Anaerobic_respiratory_reductases	0	0	0	0	0	0	12105	0	0	0	7602	0	0	0	4676	0	0	0	25049	0	1199	0	0	10289	104	714	0	0	0	0	0	2057.93333333333	5364.01757520671	1.84886786839206	0.184764686752463	1	0.236174759794885
Anaerobic_benzoate_metabolism	0	0	0	0	0	0	1512	0	0	0	0	0	7299	0	3884	0	0	0	0	0	0	0	0	0	0	0	0	4794	0	0	0	582.966666666667	1696.18164453704	1.82210895062362	0.18787494408996	1	0.23974614077473
Synthesis_of_osmoregulated_periplasmic_glucans	0	0	0	0	7629	0	0	0	4173	0	0	0	0	2819	0	0	2499	0	6868	0	0	0	0	6252	14	0	0	0	0	0	0	1008.46666666667	2240.33791683514	1.75814646840386	0.195571827918484	1	0.249148648003716
CBSS-316057.3.peg.1308	0	619	0	0	0	0	0	0	0	0	0	0	0	469	12	0	0	0	0	541	0	0	0	0	0	0	0	0	0	0	0	54.7	166.731696508761	1.65069345915446	0.209392094324775	1	0.266307395131174
CBSS-188.1.peg.9880	0	12217	0	11302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13292	0	0	0	0	0	0	0	0	0	0	0	0	1227.03333333333	3753.15606485081	1.63858989727976	0.211023208971356	1	0.267872896283677
Conserved_gene_cluster_associated_with_Met-tRNA_formyltransferase	0	0	0	0	0	0	91041	0	0	0	0	85999	0	0	102624	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9322.13333333333	28532.4449086363	1.63632775194432	0.21132980471984	1	0.267872896283677
Acid_resistance_mechanisms	0	9109	9874	10302	11768	11663	0	20413	0	0	0	0	16602	7163	11270	0	18771	23640	13387	0	0	20169	0	3845	0	18683	11341	0	10176	0	8136	7605.86666666667	7855.33577821507	1.62990324980527	0.212203550953879	1	0.267902035597201
Choline_Transport	0	0	0	0	0	0	745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	686	0	861	0	76.4	234.287857133058	1.6297000263515	0.212231262731112	1	0.267902035597201
Peptidoglycan_biosynthesis--gjo	0	0	0	0	0	0	6442	0	0	0	7065	8168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	722.5	2216.47145411272	1.62836740554841	0.212413091548704	1	0.267902035597201
Periplasmic-Binding-Protein-Dependent_Transport_System_for_&#945;-Glucosides	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72	0	0	0	0	0	0	62	0	0	51	0	6.16666666666667	19.0173846661477	1.61041230789914	0.214881904220887	1	0.270565587042246
Vibrio_pathogenicity_island	3	2	8	10	3	2	0	0	0	0	8	38	16	0	4	0	0	0	0	0	0	0	0	3	2	20	9	0	6	11	2	4.83333333333333	8.13711519386084	1.60364874413824	0.215821116145713	1	0.271297522451824
Phage_capsid_proteins	0	0	674	0	0	606	0	0	0	0	0	0	0	0	0	0	0	0	859	0	4	0	0	0	0	0	0	0	0	0	0	71.4333333333333	220.213639737499	1.59262183357421	0.217363315765985	1	0.272783763825525
Chorismate_Synthesis	0	0	0	0	0	0	28823	0	0	0	23383	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16944	0	0	0	2305	7204.49668968792	1.56534769881015	0.221237150498949	1	0.277186380294551
BlaR1_Family_Regulatory_Sensor-transducer_Disambiguation	0	0	0	0	0	0	0	0	0	0	0	1872	0	0	0	0	0	0	0	0	0	0	0	1165	0	0	0	1220	0	0	0	141.9	445.124573807037	1.5534719639888	0.222950787432716	1	0.278588401478083
BarA-UvrY(SirA)_two-component_regulatory_system	0	0	0	0	0	0	0	0	0	0	40970	58445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34396	0	0	0	4460.36666666667	13995.8092458824	1.55250366764522	0.223091239706064	1	0.278588401478083
Osmotic_stress_cluster	0	6811	0	0	8779	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4897	0	0	682.9	2145.16777496741	1.54891090180616	0.223613340868214	1	0.278781105885043
Biotin_biosynthesis	0	0	0	0	0	0	20522	0	0	0	12730	0	0	0	23605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1895.23333333333	5967.27895988259	1.54133136445612	0.224719820270146	1	0.279700531633449
Dehydrogenase_complexes	0	0	0	0	89669	0	0	0	0	0	50436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60378	0	0	0	0	6682.76666666667	21082.7936310278	1.5349184903159	0.225661341045812	1	0.280411961496271
ZZ_gjo_need_homes	0	0	0	0	0	0	0	0	0	0	26978	49352	0	31003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3577.76666666667	11357.2185269024	1.51501279089122	0.228615489283382	1	0.28361790650868
Ribosome_LSU_mitochondrial	0	0	0	0	0	0	4	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0.333333333333333	1.06133726101046	1.50537634408602	0.230063032926026	1	0.284947351238444
CBSS-280355.3.peg.2835	0	0	0	0	0	0	533	0	0	0	900	1162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86.5	276.671440894966	1.49103134359216	0.23223927626834	1	0.287173525956609
Valine_degradation	0	0	0	0	25193	0	0	0	0	0	0	0	0	0	14586	0	0	0	0	0	0	0	0	12238	0	0	0	0	0	0	0	1733.9	5592.52892243535	1.46497762780661	0.236258533693393	1	0.291667701204547
Melibiose_Utilization	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24635	0	0	0	0	0	0	0	0	0	3578	0	0	3493	0	1056.86666666667	4542.433433618	1.46126618789587	0.236838209356235	1	0.291907906816302
Vibrio_Core_Oligosaccharide_Biosynthesis	0	50169	0	0	0	0	0	0	0	0	0	0	0	19063	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39701	0	0	3631.1	11833.5427911364	1.43344559471558	0.241241176233919	1	0.296851966859271
CBSS-49338.1.peg.459	0	0	0	1790	0	0	241	0	0	0	0	0	0	0	367	0	0	0	0	0	0	0	0	0	0	0	0	886	0	0	0	109.466666666667	363.05112524303	1.38164871134065	0.249719153417494	1	0.306786253307067
YggW	0	0	0	0	0	0	14888	0	0	0	0	0	35747	0	17545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2272.66666666667	7548.41194686275	1.37742275044315	0.250427478423854	1	0.307158622403368
Nucleoid-associated_proteins_in_Bacteria	6	11	12	3	12	12	0	0	11	0	0	0	5	4	6	0	200	0	13	8	0	7	0	0	14	0	5	0	6	5	5	11.3333333333333	35.9629438913631	1.36119075277566	0.253172163981709	1	0.310023425360477
Hfl_operon	0	0	0	0	0	0	1147	0	0	0	990	0	2448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	152.833333333333	511.5113564879	1.35552889813758	0.25413858345416	1	0.310704913319763
Recycling_of_Peptidoglycan_Amino_Acids	0	0	0	0	0	0	0	0	0	0	6000	0	0	0	11062	0	0	0	0	0	0	0	0	0	0	0	0	0	20064	0	0	1237.53333333333	4214.04579728427	1.30732873144305	0.26256081122645	1	0.320484854926971
Housecleaning_nucleoside_triphosphate_pyrophosphatases	0	0	0	0	0	0	0	0	0	0	0	0	19734	4202	0	0	0	0	0	0	0	0	0	15722	0	0	0	0	0	0	0	1321.93333333333	4555.57109431982	1.27504122471138	0.268404673894776	1	0.327091226386239
Multidrug_Resistance_Efflux_Pumps	0	0	0	0	0	0	0	0	0	0	933	0	2290	0	798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	134.033333333333	462.841484992308	1.2696128805184	0.269403668625847	1	0.327781670655525
Biogenesis_of_cbb3-type_cytochrome_c_oxidases	0	0	0	0	0	0	0	0	0	0	0	0	11580	0	0	0	0	0	0	0	0	0	0	4100	0	0	0	0	4530	0	0	673.666666666667	2332.76879049019	1.26225705607262	0.270765102723197	1	0.328910172859268
Ribosome_activity_modulation	0	0	0	1176	0	0	0	0	0	0	0	0	0	0	0	0	113	0	7010	0	0	9	0	4621	5	0	0	0	0	0	0	431.133333333333	1512.17260311421	1.15465152451393	0.291750580640444	1	0.35383510420073
Ferrous_iron_transporter_EfeUOB,_low-pH-induced	0	0	0	0	3960	0	0	0	0	0	0	0	8761	0	0	0	537	0	0	0	0	0	0	3266	0	0	0	0	0	0	0	550.8	1803.16222996884	1.14574053478954	0.293583169684816	1	0.355488885976182
Phage_tail_fiber_proteins	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	2	0	0	0	0	0.233333333333333	0.971430986184577	1.13561470215463	0.295684196022343	1	0.35746191480851
COG3533	7369	6776	6322	4071	7548	7471	0	0	4493	0	0	0	3813	0	0	0	163940	0	6046	0	0	0	0	12396	0	0	8480	0	5744	8273	0	8424.73333333333	29603.6299439354	1.09041016429092	0.305312324337773	1	0.368513920140178
CBSS-196164.1.peg.1690	31589	28435	23732	30845	24788	31452	29332	0	30557	0	31822	45973	46262	19999	23888	55612	43538	53472	34287	31666	40946	0	0	25102	41731	0	30096	16153	26995	29928	30012	27606.6666666667	15488.5900124806	1.04065707795258	0.316402496518708	1	0.374451651839613
Siderophore_Achromobactin	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.133333333333333	0.507416263404925	1.03703703703704	0.317230556644458	1	0.374451651839613
CBSS-316057.3.peg.659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11663	0	0	0	0	0	0	0	0	11571	0	0	0	0	0	0	0	774.466666666667	2947.35212238601	1.03701897062643	0.317234696593341	1	0.374451651839613
YbbK	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11663	0	0	0	0	0	0	0	0	11571	0	0	0	0	0	0	0	774.466666666667	2947.35212238601	1.03701897062643	0.317234696593341	1	0.374451651839613
Staphylococcus_aureus_hypothetical_repetitive_gene_loci	0	0	32280	0	32558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2161.26666666667	8225.04492360998	1.03701585473001	0.317235410613756	1	0.374451651839613
Polyprenyl_Diphosphate_Biosynthesis	0	0	0	13180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12955	0	0	0	0	0	0	0	0	0	0	0	871.166666666667	3315.46264606786	1.03695164133341	0.31725012586258	1	0.374451651839613
Arsenic_resistance	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	103	0	0	101	0	6.8	25.8795619000386	1.03692629690537	0.317255934089165	1	0.374451651839613
Hypothetical_Related_to_Dihydroorotate_dehydrogenase	0	0	0	0	5778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5526	0	0	376.8	1434.34008375353	1.03646470403167	0.317361743415448	1	0.374451651839613
Acetyl-CoA_fermentation_to_Butyrate	0	0	0	0	0	0	5114	0	0	0	5363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	349.233333333333	1329.45214755691	1.03638660176127	0.317379651270064	1	0.374451651839613
Choline_and_Betaine_Uptake_and_Betaine_Biosynthesis	0	0	0	0	0	0	475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	504	0	0	0	32.6333333333333	124.248494983831	1.03602694916836	0.317462132747635	1	0.374451651839613
Methionine_Salvage	0	0	0	655	0	0	0	0	0	0	0	0	0	617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42.4	161.435500091074	1.03600969683931	0.317466090069118	1	0.374451651839613
CBSS-87626.3.peg.3639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	725	0	0	681	0	46.8666666666667	178.450366582233	1.03590980286735	0.317489004963628	1	0.374451651839613
Heme,_hemin_uptake_and_utilization_systems_in_GramNegatives	0	0	0	0	0	0	0	0	0	0	8193	0	0	0	8949	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	571.4	2176.79700794381	1.03480071255043	0.317743572707248	1	0.374451651839613
Histidine_Biosynthesis	0	0	0	0	0	0	15649	0	0	0	0	0	0	0	17236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1096.16666666667	4176.79738789664	1.0343604119623	0.317844711148889	1	0.374451651839613
Leucine_Degradation_and_HMG-CoA_Metabolism	0	0	0	0	42111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37961	0	0	2669.06666666667	10172.0650869592	1.03395106266265	0.317938779247969	1	0.374451651839613
D-ribose_utilization	0	0	5401	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4803	0	0	340.133333333333	1296.79830493341	1.03309465169088	0.318135704201465	1	0.374451651839613
Isoleucine_degradation	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14586	0	0	0	0	0	0	0	0	12238	0	0	0	0	0	0	0	894.133333333333	3416.67214308504	1.0282827827196	0.319245246696642	1	0.37517503410241
CBSS-258594.1.peg.3339	2848	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2338	0	0	172.866666666667	661.264761693432	1.02601186936961	0.319770714202539	1	0.375210838027128
CBSS-194948.1.peg.143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	156	0	0	194	0	11.6666666666667	44.6784167080732	1.02363003682681	0.320323114146162	1	0.375278084270156
Listeria_phi-A118-like_prophages	0	40	183	0	96	0	79	0	0	0	0	879	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	42.6666666666667	162.796961196186	1.01646824542081	0.32199195193316	1	0.376651079576134
Synechocystis_experimental	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	4	0	0.233333333333333	0.897634182970313	1.0140428677014	0.322559802113276	1	0.376733944532917
PFGI-1-like_cluster_2	1481	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1076	0	0	85.2333333333333	328.696242053708	1.00891412533064	0.323765101628341	1	0.377559918514281
Capsular_Polysaccharides_Biosynthesis_and_Assembly	0	0	0	14542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21926	0	0	1215.6	4726.62575278565	0.991855064271641	0.327818785184757	1	0.38169990655921
CBSS-203122.12.peg.188	0	0	0	0	0	0	0	0	0	0	0	243	1066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	238	0	0	0	51.5666666666667	201.055436399385	0.986261179227454	0.32916320125147	1	0.382677464031617
Lipopolysaccharide_assembly	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13667	0	1196.7	4691.05869346326	0.975327484732293	0.331812963535104	1	0.385058613360386
Phenol_hydroxylase	0	0	0	0	0	0	38	0	0	0	0	0	1382	0	0	0	0	0	0	0	0	0	0	727	0	0	0	0	0	0	0	71.5666666666667	280.777453085036	0.973628475203857	0.332227352424396	1	0.385058613360386
Lysine_degradation	20831	17691	13931	0	21455	20879	3366	10054	0	0	0	0	16114	0	12099	17826	10910	13657	25903	20963	0	9584	9400	2676	8663	0	9178	9814	16740	9213	9699	10031.5666666667	8048.37507131134	0.945118069816408	0.339289147361059	1	0.392643013281958
Lysine_fermentation	0	0	0	0	73916	0	22022	0	0	0	0	0	0	0	6958	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3429.86666666667	13950.698590179	0.903667744789674	0.349934135987784	1	0.404344626644421
Selenocysteine_metabolism	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38239	0	0	0	0	0	0	0	0	0	16738	0	0	1832.56666666667	7523.83052515568	0.886396822775882	0.354508115883687	1	0.40900631939092
Biofilm_formation_in_Staphylococcus	0	5	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.233333333333333	0.971430986184577	0.861268047708722	0.361315630198189	1	0.416226820197913
Coenzyme_F420_synthesis	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0.5	2.1131770492269	0.834990059642147	0.368635505920093	1	0.424014739738135
Beta-lactamase	0	0	0	0	0	0	0	0	0	0	0	145	407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18.4	78.0179466533182	0.829422511123503	0.370213644426675	1	0.424638938956221
Glutathione-regulated_potassium-efflux_system_and_associated_functions	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	7	646	0	0	0	0	0	35	0	0	0	419	0	0	36.9666666666667	138.110271618141	0.829123764165848	0.370298599802193	1	0.424638938956221
Peripheral_Glucose_Catabolism_Pathways	0	0	0	0	0	0	18	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.46666666666667	10.6309026876377	0.802042140062352	0.378118381913596	1	0.432951259049102
Terminal_cytochrome_oxidases	0	0	0	0	30730	0	0	0	0	0	1473	0	0	6785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1299.6	5698.97162290011	0.773961459847936	0.386482726251922	1	0.441799147129037
Benzoate_catabolism	0	0	0	0	0	0	6	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9	3.95099289136113	0.772216547497446	0.387011390097204	1	0.441799147129037
Ribosome_SSU_eukaryotic_and_archaeal	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	2	0	0.333333333333333	1.18418699983352	0.754208754208755	0.392530045432743	1	0.447425224718826
Fatty_acid_degradation_regulons	0	0	0	0	0	0	421	0	0	0	0	0	0	0	1675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69.8666666666667	312.742345570029	0.741952666659236	0.396352832877424	1	0.451104275256888
Chitin_and_N-acetylglucosamine_utilization	0	0	0	0	0	0	0	0	0	0	9305	0	0	0	0	0	0	0	38578	0	0	0	0	0	0	0	0	0	0	0	0	1596.1	7188.15849205459	0.73274919443627	0.399259968400067	1	0.453731718211771
MazEF_toxin-antitoxing_(programmed_cell_death)_system	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0.366666666666667	1.67091412795167	0.715220603757653	0.404885613179297	1	0.45924025027052
Terminal_cytochrome_d_ubiquinol_oxidases	0	0	0	0	30730	0	0	0	0	0	0	0	0	6785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1250.5	5703.76952640487	0.713885701439213	0.405318901623982	1	0.45924025027052
Phage_introns	0	0	10	0	41	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	4.5	14.8364648638135	0.690348159681536	0.413075196677446	1	0.467329849375379
RNA_polymerase_chloroplast	32	12	22	31	9	8	6	9	12	28	6	0	0	11	0	8	37	31	9	31	0	12	6	0	6	6	3	8	6	9	8.5	11.9333333333333	11.0887744832434	0.675636993743745	0.418037912468499	1	0.471605419614258
NADPH:quinone_oxidoreductase_2	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.2	16.4010092204192	0.675458346735285	0.418098736122403	1	0.471605419614258
Ribosome_LSU_eukaryotic_and_archaeal	0	2	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	2.3889111644689	0.649149922720246	0.427206552701311	1	0.481162803785429
Xylose_utilization	48	0	10	83	114	114	0	0	19	0	0	0	6	0	0	0	0	0	0	0	0	0	0	3833	0	0	0	0	43	0	0	142.333333333333	697.820663323263	0.61577834829896	0.439209596718277	1	0.493947884736579
Campylobacter_Iron_Metabolism	0	0	0	0	47393	0	5433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1760.86666666667	8675.36026374393	0.609654496227831	0.441469630517279	1	0.495754044343848
DedA_family_of_inner_membrane_proteins	0	0	0	0	0	5123	0	0	0	0	0	0	0	0	0	0	2335	0	0	0	1979	0	0	0	1529	0	0	0	0	0	0	365.533333333333	1081.87572532961	0.604982046924472	0.443206406230314	1	0.496968130062985
ESAT-6_proteins_secretion_system_in_Firmicutes	0	3628	0	0	20	16	0	0	0	0	0	0	0	0	0	0	0	78	56	248	0	0	17	0	0	27	0	0	0	0	0	136.333333333333	661.168731833276	0.519989829591674	0.476824313211434	1	0.506734431390415
Protein_YjgK_cluster_linked_to_biofilm_formation	34	57	75	34	27	28	0	0	19	0	0	53	96	29	55	0	546	0	14	43	0	27	0	0	37	0	22	40	30	14	27	42.6666666666667	98.2215417531603	0.513828477138576	0.479423340826957	1	0.506734431390415
Neotrehalosadiamine_(NTD)_Biosynthesis_Operon	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0.233333333333333	0.897634182970313	0.508351488743646	0.481753683016559	1	0.506734431390415
Uracil-DNA_glycosylase	15336	12807	11836	12630	11703	13882	0	9772	13222	10568	0	0	19440	8687	0	12696	10895	11930	12225	13077	10494	0	0	8999	12908	0	7504	7931	12562	7368	10731.5	8949.06666666667	5549.1134733604	0.500790505194584	0.485002205373382	1	0.506734431390415
Adhesins_in_Staphylococcus	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.166666666666667	0.912870929175277	0.49122807017545	0.489164059684624	1	0.506734431390415
AMP_to_3-phosphoglycerate	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.6	8.76356092008266	0.491228070175444	0.489164059684627	1	0.506734431390415
Acetone_carboxylase	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.266666666666667	1.46059348668044	0.491228070175443	0.489164059684627	1	0.506734431390415
Staphylococcus_Two-component_and_Pore-forming_Cytolysins	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.133333333333333	0.730296743340221	0.491228070175443	0.489164059684627	1	0.506734431390415
Symbiotic_colonization_and_sigma-dependent_biofilm_formation_gene_cluster	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.266666666666667	1.46059348668044	0.491228070175443	0.489164059684627	1	0.506734431390415
tRNA_modification_yeast_cytoplasmic	0	0	0	37745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1258.16666666667	6891.26264434416	0.491228070175439	0.489164059684629	1	0.506734431390415
Aminoglycoside_adenylyltransferases	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0.3	1.6431676725155	0.491228070175439	0.489164059684629	1	0.506734431390415
